,id,year,filename,inhabitants,resistance[K W-1],capacitance[J K-1],method,heating:demand[Wh],heating:load_max[W],cooling:demand[Wh],cooling:load_max[W],stories,area[m2],climate_zone
508,153117,2002,G3500090_mixed_dry.csv,4,0.0007318674210413,893365096.5265144,geoma,107437959,265699,4998355,22200,2,761.2475097600001,mixed dry
509,153117,2009,G3500090_mixed_dry.csv,4,0.0007318674210413,893365096.5265144,geoma,107437959,265699,4998355,22200,2,761.2475097600001,mixed dry
510,176909,1918,G3500090_mixed_dry.csv,2,0.0019726693547284,79139415.31167698,geoma,59262434,331948,3752361,7915,1,82.2191904,mixed dry
511,176909,1919,G3500090_mixed_dry.csv,2,0.0025681371640611,51034622.09417228,geoma,47071366,216892,2981192,6288,1,82.2191904,mixed dry
512,176909,1949,G3500090_mixed_dry.csv,2,0.0020156645544375,57716946.51874163,geoma,58122295,246853,3681418,7765,1,82.2191904,mixed dry
513,176909,1958,G3500090_mixed_dry.csv,2,0.0019727230621247,70588566.51677369,geoma,59252550,298124,3752270,7915,1,82.2191904,mixed dry
514,176909,1969,G3500090_mixed_dry.csv,2,0.0031095181869361,104510791.9795262,geoma,40108783,426179,2536401,5350,1,82.2191904,mixed dry
515,176909,1979,G3500090_mixed_dry.csv,2,0.0037202188763346,39474484.73831428,geoma,34581465,167178,2190039,4619,1,82.2191904,mixed dry
516,176909,1984,G3500090_mixed_dry.csv,2,0.0043134274767118,26836950.58487568,geoma,30743530,115968,1947501,4108,1,82.2191904,mixed dry
517,176909,1995,G3500090_mixed_dry.csv,2,0.0067697028890045,56703831.55511367,geoma,22068448,231327,1395616,2944,1,82.2191904,mixed dry
518,176909,2002,G3500090_mixed_dry.csv,2,0.0103797747134155,57997749.72255892,geoma,16753261,234747,1058544,2232,1,82.2191904,mixed dry
519,176909,2009,G3500090_mixed_dry.csv,2,0.0103797747134155,57997749.72255892,geoma,16753261,234747,1058544,2232,1,82.2191904,mixed dry
520,179265,1918,G3500090_mixed_dry.csv,2,0.0008023034829663,194584596.29176173,geoma,82635969,46292,15173463,149067,1,202.15701504,mixed dry
521,179265,1919,G3500090_mixed_dry.csv,2,0.0010444859329936,125481737.48804392,geoma,64718988,36091,12147819,90286,1,202.15701504,mixed dry
522,179265,1949,G3500090_mixed_dry.csv,2,0.0008197900416715,141911949.8585105,geoma,81555785,45354,15508389,97858,1,202.15701504,mixed dry
523,179265,1958,G3500090_mixed_dry.csv,2,0.0008023253262777,173560136.429943,geoma,82856941,46291,15415627,128277,1,202.15701504,mixed dry
524,179265,1969,G3500090_mixed_dry.csv,2,0.0012646707699625,256966647.8502248,geoma,53418498,30206,9383997,225821,1,202.15701504,mixed dry
525,179265,1979,G3500090_mixed_dry.csv,2,0.001513048577921,97058168.12493996,geoma,45854184,25624,8520972,71980,1,202.15701504,mixed dry
526,179265,1984,G3500090_mixed_dry.csv,2,0.0017543121860707,65985541.77705026,geoma,40374519,22416,7735327,44258,1,202.15701504,mixed dry
527,179265,1995,G3500090_mixed_dry.csv,2,0.0027533028753534,139420946.28692356,geoma,26708623,15115,4678011,123715,1,202.15701504,mixed dry
528,179265,2002,G3500090_mixed_dry.csv,2,0.0042215535943808,142602376.71896973,geoma,18753292,10656,3243043,131037,1,202.15701504,mixed dry
529,179265,2009,G3500090_mixed_dry.csv,2,0.0042215535943808,142602376.71896973,geoma,18753292,10656,3243043,131037,1,202.15701504,mixed dry
530,181269,1918,G3500090_mixed_dry.csv,5,0.0014309937532251,109096143.1415208,geoma,52747053,27810,3505325,11846,1,113.3417088,mixed dry
531,181269,1919,G3500090_mixed_dry.csv,5,0.0018629519591755,70352812.37840699,geoma,41655512,21910,2883651,9333,1,113.3417088,mixed dry
532,181269,1949,G3500090_mixed_dry.csv,5,0.0014621828939977,79564604.24052519,geoma,51900294,27267,3664592,11615,1,113.3417088,mixed dry
533,181269,1958,G3500090_mixed_dry.csv,5,0.0014310327130987,97308532.37340556,geoma,52813565,27809,3592132,11846,1,113.3417088,mixed dry
